timestamp,n-unique-addresses,difficulty,total-bitcoins,hash-rate,n-orphaned-blocks,cost-per-transaction,market-cap,n-transactions-per-block,median-confirmation-time,trade-volume,n-transactions,transaction-fees,miners-revenue,avg-block-size
2010-10-21 00:00:00,745.0,2149.021814946726,4339600.0,0.024891029749603163,0.0,2.1093853820598003,473016.4,2.0,0.0,44867.0,602.0,0.00776615,1269.85,0.0008095064377682404
2010-10-23 00:00:00,776.0,2149.021814946726,4355950.0,0.01858815097180665,0.0,1.5222905296950242,474842.1095,2.0,0.0,4423.469,623.0,0.05,948.387,0.0011054597701149426
2010-10-25 00:00:00,601.0,2149.021814946726,4375900.0,0.02243397531080113,0.0,3.288100208768267,656385.0,1.0,0.0,30299.635,479.0,0.0,1575.0,0.0006344380952380953
2010-10-27 00:00:00,778.0,2149.021814946726,4398600.0,0.02264763221852305,0.0,3.5395430579964846,835734.0,1.0,0.0,65605.872,569.0,0.0,2014.0,0.0009044669811320756
2010-10-29 00:00:00,537.0,2149.021814946726,4421100.0,0.02510468665732508,0.0,4.815987124463518,844430.1,1.0,0.0,28686.852000000003,466.0,0.0,2244.25,0.0006314255319148937
2010-10-31 00:00:00,345.0,3091.736890411797,4442200.0,0.027971775549216243,0.0,5.822829581993568,883997.8,1.0,0.0,40337.756,311.0,0.0,1810.9,0.00047793956043956035
2010-11-02 00:00:00,321.0,3091.736890411797,4460000.0,0.02582010050696884,0.0,5.802826855123676,871930.0,1.0,0.0,5853.394,283.0,0.0,1642.2,0.0004747321428571428
2010-11-04 00:00:00,378.0,3091.736890411797,4479600.0,0.029354995219232436,0.0,6.648659292035399,1057230.396,1.0,0.0,29698.431,339.0,0.0,2253.8955,0.0004859162303664922
2010-11-06 00:00:00,453.0,3091.736890411797,4500650.0,0.031045597038141113,0.0,7.529562982005141,1305188.5,1.0,0.0,32756.129,389.0,0.0,2929.0,0.0006127029702970298
2010-11-08 00:00:00,544.0,3091.736890411797,4526100.0,0.040113370430469454,0.0,9.695783132530119,1674657.0,1.0,0.0,118203.82699999999,498.0,0.83,4828.5,0.0008425019157088122
2010-11-10 00:00:00,416.0,4536.353723275037,4547750.0,0.04352214977683963,0.0,6.918427419354838,1212884.925,8.0,0.0,30387.028,372.0,0.0,2573.655,0.0005256424870466321
2010-11-12 00:00:00,333.0,4536.353723275037,4567900.0,0.03856107570901336,0.0,7.250168918918918,1146542.9,1.0,0.0,40720.385,296.0,0.0,2146.05,0.0004388304093567252
2010-11-14 00:00:00,442.0,4536.353723275037,4590750.0,0.05366980127921158,0.0,8.917543859649124,1372634.25,46.0,0.0,16844.327,399.0,0.0,3558.1,0.0005264075630252101
2010-11-16 00:00:00,5349.0,4536.353723275037,4610850.0,0.04081610937620711,0.0,0.2116683213369736,1303487.295,76.0,0.0,33931.012,12087.0,0.48,2558.435,0.01785658011049724
2010-11-18 00:00:00,486.0,4536.353723275037,4636500.0,0.05930738544719597,0.0,8.786836059907834,1344580.3635,2.0,0.0,37446.671,434.0,0.0,3813.48685,0.0004551749049429657
2010-11-20 00:00:00,610.0,6866.89864897274,4650550.0,0.03925586908637404,0.0,0.13486041227073525,1344008.95,38.0,0.0,14652.694,12322.0,0.73,1661.7499999999998,0.024283000000000002
2010-11-22 00:00:00,499.0,6866.89864897274,4665300.0,0.05461686133756389,0.0,5.7113924050632905,1315614.6,2.0,0.0,28205.85,395.0,0.6,2256.0,0.0006892125
2010-11-24 00:00:00,610.0,6866.89864897274,4681750.0,0.06315074592155825,0.0,0.9522217169879956,1324888.4325,2.0,0.0,2514.9120000000003,2749.0,0.31,2617.6575000000007,0.003632270270270271
